"Gdańsk : Wydawnictwo Uniwersytetu Gdańskiego, 2019","2019, vol. 7, iss. 1 s. 102-126 - rys., tab. - Summ. - Bibliogr. 58 poz.",1,7,,102-126,1,Wydawnictwo Uniwersytetu Gdańskiego,Gdańsk,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, nr 3 - rys., tab. - Bibliogr. 37 poz.",3,,,,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Gdańsk : Wydawnictwo Uniwersytetu Gdańskiego, 2019","188 s. : rys., tab., Bibliogr. po rozdz.",,,,,188,Wydawnictwo Uniwersytetu Gdańskiego,Gdańsk,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, vol. 9, iss. 22 s. 104-114 - Summ. - Bibliogr. 13 poz.",22,9,,104-114,22,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","S. 111-124 - rys., tab.",,,,111-124,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Warszawa : Wydawnictwo Sejmowe, 2019","2019, vol. 73, iss. 1-2 (324-325) s. 182-193 - il.",1-2,73,,1-2,,Wydawnictwo Sejmowe,Warszawa,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","292 s. : rys., tab., Bibliogr. 284 poz., s. 287-292",,,,287-292,292,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Czestochowa : Wydawnictwo Politechniki Częstochowskiej, 2019","2019, nr 48 s. 72",48,,,,48,Wydawnictwo Politechniki Częstochowskiej,Czestochowa,2019
"Warszawa : Wydawnictwo Sejmowe, 2019","2019, nr 33 s. 11-32 - Bibliogr. 71 poz.",33,,,11-32,33,Wydawnictwo Sejmowe,Warszawa,2019
"Lublin : Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej, 2019","S. 175-188 - rys., tab., streszcz., summ. - Bibliogr. 15 poz.",,,,175-188,,Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej,Lublin,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",S. 48-53 - tab.,,,,48-53,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Lublin : Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej, 2019","2019, nr 48 s. 67",48,,,,48,Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej,Lublin,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",100 s.,,,,,100,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","S. 48-85 - rys., tab. - Bibliogr. 77 poz.",,,,48-85,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","S. 137-158 - tab., streszcz., summ. - Bibliogr. 16 poz.",,,,137-158,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",4 s.,,,,,4,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",1756 s. ; Bibliogr. przy rozdz.,,,,,1756,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Varazdin : Varazdin Development and Entrepreneurship Agency, 2019","237 s. : rys., tab., Bibliogr. 472 poz., s. 209-235",,,,209-235,237,Varazdin Development and Entrepreneurship Agency,Varazdin,2019
"London : Pearson College London, 2019","S. 55-70 - streszcz., summ. - Bibliogr. 21 poz.",,,,55-70,,Pearson College London,London,2019
"Koprivnica : University North, 2019","S. 75-85 - rys., tab.",,,,75-85,,University North,Koprivnica,2019
"Warsaw : Faculty of Management University of Warsaw, 2019",159 s. : Rys. ; Bibliogr. przy rozdz.,,,,,159,Faculty of Management University of Warsaw,Warsaw,2019
"Rabat : Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat, 2019",2019 s. 12-19 - summ. - Bibliogr. 20 poz.,,,,12-19,2019,"Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat",Rabat,2019
Toruń : Cracow University of Economics ; Towarzystwo Naukowe Organizacji i Kierownictwa - Stowarzyszenie Wyższej Użyteczności \,2019 s. 238-248 - summ. - Bibliogr. 26 poz.,,,,238-248,2019,Cracow University of Economics ; Towarzystwo Naukowe Organizacji i Kierownictwa - Stowarzyszenie Wyższej Użyteczności \,Toruń,
"Varazdin : Varazdin Development and Entrepreneurship Agency, 2019","S. 137-142 - rys., tab.",,,,137-142,,Varazdin Development and Entrepreneurship Agency,Varazdin,2019
"London : Pearson College London, 2019","2019, vol. 9, iss. 22 s. 76-85 - tab. - Summ. - Bibliogr. 14 poz.",22,9,,76-85,22,Pearson College London,London,2019
"Koprivnica : University North, 2019",S. 111-124 - summ.,,,,111-124,,University North,Koprivnica,2019
"Warsaw : Faculty of Management University of Warsaw, 2019","2019, nr 8 s. 11-24 - summ.",8,,,11-24,8,Faculty of Management University of Warsaw,Warsaw,2019
"Rabat : Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat, 2019",S. 131-136 - Bibliogr. 13 poz.,,,,131-136,,"Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat",Rabat,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",148 s.,,,,,148,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Poznań : Wydawnictwo Proksenia, 2019","2019, nr 8 s. 25-38 - rys., tab. - summ.",8,,,25-38,8,Wydawnictwo Proksenia,Poznań,2019
"Łódź : Wydawnictwo Uniwersytetu Łódzkiego, 2019","2019, nr 4 (87) s. 88-100 - tab. - Bibliogr. 25 poz.",4,,,88-100,,Wydawnictwo Uniwersytetu Łódzkiego,Łódź,2019
Toruń : Cracow University of Economics ; Towarzystwo Naukowe Organizacji i Kierownictwa - Stowarzyszenie Wyższej Użyteczności \,S. 41-47 - rys. - Bibliogr. 10 poz.,,,,41-47,,Cracow University of Economics ; Towarzystwo Naukowe Organizacji i Kierownictwa - Stowarzyszenie Wyższej Użyteczności \,Toruń,
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, nr 4 (87) s. 163-165 - fot.",4,,,163-165,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Poznań : Wydawnictwo Proksenia, 2019",S. 124-130 - rys. - Bibliogr. 13 poz.,,,,124-130,,Wydawnictwo Proksenia,Poznań,2019
"Poznań : Wydawnictwo Proksenia, 2019",303 s.,,,,,303,Wydawnictwo Proksenia,Poznań,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",S. 35-40 - Bibliogr. 16 poz.,,,,35-40,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Łódź : Wydawnictwo Uniwersytetu Łódzkiego, 2019","222 s. : rys., tab., Bibliogr. 228 poz., s. 205-216",,,,205-216,222,Wydawnictwo Uniwersytetu Łódzkiego,Łódź,2019
"Varazdin : Varazdin Development and Entrepreneurship Agency, 2019",S. 13-47 - Bibliogr. 84 poz.,,,,13-47,,Varazdin Development and Entrepreneurship Agency,Varazdin,2019
"London : Pearson College London, 2019",153 s.,,,,,153,Pearson College London,London,2019
"Koprivnica : University North, 2019","244 s. : rys., tab., Bibliogr. 296 poz., s. 205-235",,,,205-235,244,University North,Koprivnica,2019
"Warsaw : Faculty of Management University of Warsaw, 2019","S. 46-52 - rys., tab. - Bibliogr. 8 poz.",,,,46-52,,Faculty of Management University of Warsaw,Warsaw,2019
"Rabat : Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat, 2019","2019, nr 380 s. 67-78 - Streszcz., summ. - Bibliogr. 13 poz.",380,,,67-78,380,"Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat",Rabat,2019
"Kraków : Koło Naukowe Systemów Komunikacyjnych Politechniki Krakowskiej im. T. Kościuszki, 2019",11 s. - summ. - Bibliogr. 25 poz.,,,,,11,Koło Naukowe Systemów Komunikacyjnych Politechniki Krakowskiej im. T. Kościuszki,Kraków,2019
"Warszawa : Urząd Komisji Nadzoru Finansowego, 2019","2019, nr 380 s. 7-16 - rys., tab. - Streszcz., summ. - Bibliogr. 15 poz.",380,,,7-16,380,Urząd Komisji Nadzoru Finansowego,Warszawa,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, t. 20, z. 10 s. 145-156 - Summ. - Bibliogr. 20 poz.",,20,,145-156,10,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Kraków : Koło Naukowe Systemów Komunikacyjnych Politechniki Krakowskiej im. T. Kościuszki, 2019","2019, t. 20, z. 10 s. 99-110 - tab. - Summ. - Bibliogr. 15 poz.",,20,,99-110,10,Koło Naukowe Systemów Komunikacyjnych Politechniki Krakowskiej im. T. Kościuszki,Kraków,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","13 s. - summ., tab. - Bibliogr. 23 poz.",,,,,13,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, vol. 11, iss. 2 (412) s. 18 s. - rys., tab. - Bibliogr. 62 poz.",2,11,,,18,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, nr 6 s. 16-22 - rys., tab. - Streszcz. - Bibliogr. 26 poz.",6,,,16-22,6,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, vol. 39, no. 1 s. 29-44 - tab. - Bibliogr. 39 poz.",1,39,,29-44,1,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",S. 483-491 - tab. - Bibliogr. 15 poz.,,,,483-491,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Kazan : Izdatel'stvo Kazanskogo Universiteta, 2019",S. 20-66,,,,20-66,,"Izdatel'stvo Kazanskogo Universiteta",Kazan,2019
"Varazdin : Varazdin Development and Entrepreneurship Agency, 2019",S. 9-19,,,,9-19,,Varazdin Development and Entrepreneurship Agency,Varazdin,2019
"London : Pearson College London, 2019","S. 732-739 - rys., summ., tab. - Bibliogr. 37 poz.",,,,732-739,,Pearson College London,London,2019
"Koprivnica : University North, 2019","2019, nr 14 (3) s. 243-254 - rys., tab. - Streszcz., summ. - Bibliogr. 16 poz.",14,,,243-254,,University North,Koprivnica,2019
"Warsaw : Faculty of Management University of Warsaw, 2019","268 s. : rys., zał.",,,,,268,Faculty of Management University of Warsaw,Warsaw,2019
"Rabat : Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat, 2019",1268 s. (vol. 1 i 2) ; Bibliogr. przy rozdz.,,1,,,1268,"Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat",Rabat,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, nr 380 s. 104-113 - Streszcz., summ. - Bibliogr. 30 poz.",380,,,104-113,380,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Barcelona : Institute for Sustainability Science and Technology (ISST-UPC) Universitat Politecnica de CatalunyaBarcelonaTech, 2019","2019, nr 380 s. 127-139 - rys. - Streszcz., summ. - Bibliogr. 18 poz.",380,,,127-139,380,Institute for Sustainability Science and Technology (ISST-UPC) Universitat Politecnica de CatalunyaBarcelonaTech,Barcelona,2019
"Lviv : Lvivskiy Nacionalnyi Universitet imeni Ivana Franka, 2019","2019, vol. 4, iss. 3 10 s. (nr 125) - tab. - Summ. - Bibliogr. 25 poz.",3,4,,,10,Lvivskiy Nacionalnyi Universitet imeni Ivana Franka,Lviv,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","177 s. : rys., tab., Bibliogr. po rozdz.",,,,,177,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Cham : Springer, 2019","2019, vol. 141, iss. 2 s. 861-871 - rys., tab. - Bibliogr. 17 poz.",2,141,,861-871,2,Springer,Cham,2019
"Wrocław : Wydawnictwo Uniwersytetu Ekonomicznego we Wrocławiu, 2019","2019, t. 20, z. 10 s. 171-187 - rys., tab. - Summ. - Bibliogr. 34 poz.",,20,,171-187,10,Wydawnictwo Uniwersytetu Ekonomicznego we Wrocławiu,Wrocław,2019
"Lviv : Lvivskiy Nacionalnyi Universitet imeni Ivana Franka, 2019","2019, t. 20, z. 10 s. 157-169 - Summ. - Bibliogr. 24 poz.",,20,,157-169,10,Lvivskiy Nacionalnyi Universitet imeni Ivana Franka,Lviv,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, Vol. 98, iss. 6 s. 2391-2424 - rys., tab. - Summ. - Bibliogr. 66 poz.",6,98,,2391-2424,6,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","S. 241-252 - Streszcz., summ. - Bibliogr. 70 poz.",,,,241-252,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","S. 3-16 - rys., summ., tab. - Bibliogr. 16 poz.",,,,3-16,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Cham : Springer, 2019","2019, vol. 7, no. 1 s. 525-539 - rys., tab. - Summ. - Bibliogr. 60 poz.",1,7,,525-539,1,Springer,Cham,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",702 s. ; Bibliogr. przy rozdz.,,,,,702,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","S. 422-433 - rys., summ., tab. - Bibliogr. 27 poz.",,,,422-433,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Lublin : Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej, 2019","449 s. : rys., summ., tab. ; Bibliogr. przy rozdz.",,,,,449,Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej,Lublin,2019
"Czestochowa : Wydawnictwo Politechniki Częstochowskiej, 2019","S. 122-132 - rys., summ., tab. - Bibliogr. 27 poz.",,,,122-132,,Wydawnictwo Politechniki Częstochowskiej,Czestochowa,2019
"Kraków : AGH University of Science and Technology Press, 2019","S. 145-154 - rys. summ., tab. - Bibliogr. 15 poz.",,,,145-154,,AGH University of Science and Technology Press,Kraków,2019
"Amsterdam : Elsevier, 2019",394 s.,,,,,394,Elsevier,Amsterdam,2019
"Kraków : AGH University of Science and Technology Press, 2019",312 s.,,,,,312,AGH University of Science and Technology Press,Kraków,2019
"Cham : Springer, 2019","S. 13-23 - rys., tab. - Bibliogr. 30 poz.",,,,13-23,,Springer,Cham,2019
"Amsterdam : Elsevier, 2019","S. 53-71 - rys., tab. - Bibliogr. 46 poz.",,,,53-71,,Elsevier,Amsterdam,2019
"Barcelona : Institute for Sustainability Science and Technology (ISST-UPC) Universitat Politecnica de Catalunya, 2019",773 s.,,,,,773,Institute for Sustainability Science and Technology (ISST-UPC) Universitat Politecnica de Catalunya,Barcelona,2019
"Rzeszów : Wydawnictwo Uniwersytetu Rzeszowskiego, 2019","119 s. : rys., tab. ; Bibliogr. przy rozdz.",,,,,119,Wydawnictwo Uniwersytetu Rzeszowskiego,Rzeszów,2019
"Barcelona : Institute for Sustainability Science and Technology (ISST-UPC) Universitat Politecnica de Catalunya, 2019","2019, vol. 11, iss. 16 20 s. - Summ. - Bibliogr. 118 poz.",16,11,,,20,Institute for Sustainability Science and Technology (ISST-UPC) Universitat Politecnica de Catalunya,Barcelona,2019
"Bucharest : Editura Economica, 2019","S. 68-77 - rys., tab. - Bibliogr. 18 poz.",,,,68-77,,Editura Economica,Bucharest,2019
"Barcelona : Institute for Sustainability Science and Technology (ISST-UPC) Universitat Politecnica de CatalunyaBarcelonaTech, 2019","S. 56-67 - rys., tab. - Bibliogr. 15 poz.",,,,56-67,,Institute for Sustainability Science and Technology (ISST-UPC) Universitat Politecnica de CatalunyaBarcelonaTech,Barcelona,2019
"Cham : Springer, 2019","S. 103-118 - rys., tab. - Bibliogr. 11 poz.",,,,103-118,,Springer,Cham,2019
"Barcelona : Institute for Sustainability Science and Technology (ISST-UPC) Universitat Politecnica de Catalunya, 2019","S. 92-102 - rys., tab. - Bibliogr. 24 poz.",,,,92-102,,Institute for Sustainability Science and Technology (ISST-UPC) Universitat Politecnica de Catalunya,Barcelona,2019
"Rzeszów : Wydawnictwo Uniwersytetu Rzeszowskiego, 2019","S. 5-19 - rys., tab. - Bibliogr. 14 poz.",,,,5-19,,Wydawnictwo Uniwersytetu Rzeszowskiego,Rzeszów,2019
"Bucharest : Editura Economica, 2019","S. 20-30 - rys., tab. - Bibliogr. 18 poz.",,,,20-30,,Editura Economica,Bucharest,2019
"Split : University College of Inspection and Personnel Management in Split, 2019","10 s. - rys., tab. - Bibliogr. 64 poz.",,,,,10,University College of Inspection and Personnel Management in Split,Split,2019
"Zapresic : The University of Applied Sciences Baltazar, 2019","2019, vol. 11, iss. 1 (291) 30 s. - summ. - Bibliogr. 50 poz.",1,11,,,30,The University of Applied Sciences Baltazar,Zapresic,2019
"Koprivnica : University North, 2019","2019, vol. 24, iss. 4 s. 445-468 - Bibliogr. 172 poz.",4,24,,445-468,4,University North,Koprivnica,2019
"Warsaw : Faculty of Management University of Warsaw, 2019","2019, nr 387 s. 35-54 - rys., tab. - Streszcz., summ. - Bibliogr. 36 poz.",387,,,35-54,387,Faculty of Management University of Warsaw,Warsaw,2019
"Rabat : Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat, 2019","2019, vo. 27, iss. 3 s. 625-651 - rys., tab. - Summ. - Bibliogr. 60 poz.",3,,,625-651,3,"Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat",Rabat,2019
"Varazdin : Varazdin Development and Entrepreneurship Agency, 2019","2019, nr 387 s. 101-114 - rys., tab. - Streszcz., summ. - Bibliogr. 19 poz.",387,,,101-114,387,Varazdin Development and Entrepreneurship Agency,Varazdin,2019
"Split : University College of Inspection and Personnel Management in Split, 2019","2019, vol. 19, no. 1 s. 98-109 - rys., tab. - Streszcz., summ. - Bibliogr. 8 poz.",1,19,,98-109,1,University College of Inspection and Personnel Management in Split,Split,2019
"Zapresic : The University of Applied Sciences Baltazar, 2019","2019, nr 387 s. 20-34 - tab. - Streszcz., summ. - Bibliogr. 32 poz.",387,,,20-34,387,The University of Applied Sciences Baltazar,Zapresic,2019
"Koprivnica : University North, 2019","2019, vol. 33, iss. 2 s. 220-232 - Bibliogr. 61 poz.",2,33,,220-232,2,University North,Koprivnica,2019
"Warsaw : Faculty of Management University of Warsaw, 2019","330 s. : rys., tab., zał., Bibliogr. 243 poz., s. 283-294",,,,283-294,330,Faculty of Management University of Warsaw,Warsaw,2019
"Rabat : Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat, 2019","2019, nr 3 s. 1-7 - rys., tab. - Streszcz., summ. - Bibliogr. 15 poz.",3,,,1-7,3,"Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat",Rabat,2019
"Varazdin : Varazdin Development and Entrepreneurship Agency, 2019","S. 51-60 - summ., tab. - Bibliogr. 22 poz.",,,,51-60,,Varazdin Development and Entrepreneurship Agency,Varazdin,2019
"Zapresic : The University of Applied Sciences Baltazar, 2019","S. 17-27 - summ., tab. - Bibliogr. 23 poz.",,,,17-27,,The University of Applied Sciences Baltazar,Zapresic,2019
"Koprivnica : University North, 2019","2019, nr 14 (2) s. 179-194 - rys., tab. - Summ. - Bibliogr. 20 poz.",14,,,179-194,,University North,Koprivnica,2019
"Warsaw : Faculty of Management University of Warsaw, 2019","2019, nr 53 s. 227-262 - tab. - Streszcz., summ. - Bibliogr. 51 poz.",53,,,227-262,53,Faculty of Management University of Warsaw,Warsaw,2019
"Rabat : Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat, 2019","S. 201-211 - rys., summ.",,,,201-211,,"Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat",Rabat,2019
"Varazdin : Varazdin Development and Entrepreneurship Agency, 2019","2019, vol. 2019 Article ID 5629259 (10 s.) - rys. - Bibliogr. 38 poz.",,2019,,,10,Varazdin Development and Entrepreneurship Agency,Varazdin,2019
"Split : University College of Inspection and Personnel Management in Split, 2019","2019, nr 136 s. 609-618 - rys., tab. - Summ. - Bibliogr. 20 poz.",136,,,609-618,136,University College of Inspection and Personnel Management in Split,Split,2019
"Zapresic : The University of Applied Sciences Baltazar, 2019","S. 319-328 - rys., summ., tab. - Bibliogr. 29 poz.",,,,319-328,,The University of Applied Sciences Baltazar,Zapresic,2019
"Koprivnica : University North, 2019","170 s. : rys., tab., Bibliogr. s. 159",,,,159,170,University North,Koprivnica,2019
"Warsaw : Faculty of Management University of Warsaw, 2019","S. 214-234 - rys., summ., tab. - Bibliogr. 53 poz.",,,,214-234,,Faculty of Management University of Warsaw,Warsaw,2019
"Rabat : Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat, 2019","2019, vol. 13, iss. 1 s. 1-11 - tab. - Summ. - Bibliogr. 35 poz.",1,13,,1-11,1,"Faculty of Law, Economics and Social Sciences Sale - Mohammed V University in Rabat",Rabat,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, vol. 14 s. 119-143 - rys., tab. - Summ. - Bibliogr. 72 poz.",,14,,119-143,14,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Warszawa : CeDeWu, 2019","S. 409-424 - rys., summ., tab. - Bibliogr. 32 poz.",,,,409-424,,CeDeWu,Warszawa,2019
"Poznań : Wydawnictwo Uniwersytetu Ekonomicznego w Poznaniu, 2019",S. 248-251 - Bibliogr. 6 poz.,,,,248-251,,Wydawnictwo Uniwersytetu Ekonomicznego w Poznaniu,Poznań,2019
"Gdańsk : Wydawnictwo Uniwersytetu Gdańskiego, 2019","267 s. : tab., Bibliogr. 276 poz.",,,,,267,Wydawnictwo Uniwersytetu Gdańskiego,Gdańsk,2019
"Opole : Wyższa Szkoła Zarządzania i Administracji w Opolu, 2019","S. 1-7 - rys., tab. - Bibliogr. 40 poz.",,,,1-7,,Wyższa Szkoła Zarządzania i Administracji w Opolu,Opole,2019
"Warszawa : Wydawnictwo Naukowe Wydziału Zarządzania Uniwersytetu Warszawskiego, 2019","S. 319-335 - summ., tab. - Bibliogr. 35 poz.",,,,319-335,,Wydawnictwo Naukowe Wydziału Zarządzania Uniwersytetu Warszawskiego,Warszawa,2019
"Woroneż : Woronezskij Gosudarstvennyj Pedagogiceskij Universitet, 2019","2019, vol. 13, iss. 1 s. 62-71 - tab. - Summ. - Bibliogr. 38 poz.",1,13,,62-71,1,Woronezskij Gosudarstvennyj Pedagogiceskij Universitet,Woroneż,2019
"Toulon : ISEN Yncréa Méditerranée, 2019",S. 95-102 - Bibliogr. 13 poz.,,,,95-102,,ISEN Yncréa Méditerranée,Toulon,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, nr 53 s. 103-128 - rys., tab. - Streszcz., summ. - Bibliogr. 71 poz.",53,,,103-128,53,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Opole : Wyższa Szkoła Zarządzania i Administracji w Opolu, 2019",235 s. ; Bibliogr. przy rozdz.,,,,,235,Wyższa Szkoła Zarządzania i Administracji w Opolu,Opole,2019
"Warszawa : Wydawnictwo C.H. Beck, 2019","2019, Vol. 11 s. 22-31 - tab. - Summ. - Bibliogr. 28 poz.",,11,,22-31,11,Wydawnictwo C.H. Beck,Warszawa,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","506 s. : rys., tab. ; Bibliogr. przy rozdz.",,,,,506,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Alanya : Alanya Alaaddin Keykubat University, 2019","2019, vol. 31, nr 1 s. 75-80 - Summ. - Bibliogr. 17 poz.",1,31,,75-80,1,Alanya Alaaddin Keykubat University,Alanya,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, vol. 5, iss. 7 nr art. e01970 - rys., tab. - Bibliogr. 86 poz.",7,5,e01970,,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Warszawa : CeDeWu, 2019","2019, t. 27, nr 1 s. 77-95 - Streszcz., summ. - Bibliogr. 36 poz.",1,27,,77-95,1,CeDeWu,Warszawa,2019
"Alanya : Alanya Alaaddin Keykubat University, 2019","2019, vol. 20, iss. 4 s. 147-170 - tab. - streszcz., summ. - Bibliogr. 36 poz.",4,20,,147-170,4,Alanya Alaaddin Keykubat University,Alanya,2019
"Warszawa : Wydawnictwo Naukowe Scholar, 2019","2019, t. 55, z. 2 s. 373-392 - rys. - Summ. - Bibliogr. 62 poz.",,55,,373-392,2,Wydawnictwo Naukowe Scholar,Warszawa,2019
"Alanya : Alanya Alaaddin Keykubat University, 2019",S. 44-45,,,,44-45,,Alanya Alaaddin Keykubat University,Alanya,2019
"Vilnius : Diamond Scientific Publication, 2019",79 s.,,,,,79,Diamond Scientific Publication,Vilnius,2019
"Vilnius : Diamond Scientific Publication, 2019",S. 173-186,,,,173-186,,Diamond Scientific Publication,Vilnius,2019
"Vilnius : Vilnius Gediminas Technical University, 2019","S. 282-289 - rys., tab. - Bibliogr. 20 poz.",,,,282-289,,Vilnius Gediminas Technical University,Vilnius,2019
Vilnius : VGTU Press \,S. 37-38,,,,37-38,,VGTU Press \,Vilnius,
"Singapore : Palgrave Macmillan, 2019","2019, vol. 11, no. 1 s. 74-84 - rys., tab. - Streszcz., summ. - Bibliogr. 40 poz.",1,11,,74-84,1,Palgrave Macmillan,Singapore,2019
"Vilnius : Diamond Scientific Publication, 2019",S. 25-26,,,,25-26,,Diamond Scientific Publication,Vilnius,2019
"Vilnius : Diamond Scientific Publication, 2019","S. 603-609 - rys., tab. - Bibliogr. 12 poz.",,,,603-609,,Diamond Scientific Publication,Vilnius,2019
"Singapore : Palgrave Macmillan, 2019",576 s. ; Bibliogr. przy rozdz.,,,,,576,Palgrave Macmillan,Singapore,2019
"Olsztyn : Institute of Economic Research, 2019","2019, vol. 2, iss. 4 s. 57-65 - rys., tab. - Summ. - Bibliogr. 11 poz.",4,2,,57-65,4,Institute of Economic Research,Olsztyn,2019
"Warszawa : Wydawnictwo C.H. Beck, 2019","2019, vol. 2, no. 3 s. 24-35 - rys., tab. - Summ. - Bibliogr. 14 poz.",3,2,,24-35,3,Wydawnictwo C.H. Beck,Warszawa,2019
